"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
68485,12/31/2024 0:00:00,23819,0,0,0,0,0,0,18402592,0,0,0,0,0,0,0,24192890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4229672,0,0,0,46825154,0,0,0,0,0,398,0,0,0,0,0,0,0,275,0,398,0,398,0,0,123,0,0,398,377,422,0,0,0,0,0,0,293
68487,12/31/2024 0:00:00,379,0,0,0,0,0,0,3293330,0,0,0,0,0,0,0,3950199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408227,0,0,0,7700099,0,0,0,0,48343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,111,0,0,0,0,0,0,22
68490,12/31/2024 0:00:00,3639,0,0,0,0,0,0,494313510,0,0,0,0,0,0,0,1519286427,0,0,0,0,0,0,0,0,0,75864586,0,0,0,0,179790155,0,0,24967158,2221091713,0,0,0,0,2734463,1724,3,35,340,0,0,557,2,329,0,935,3,938,414,0,36,1,789,1727,23089,11577,93,0,0,0,0,0,48338
68491,12/31/2024 0:00:00,3930,0,0,0,0,0,0,1223893,0,0,0,0,0,0,0,2090043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181115,0,0,0,3495051,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,101,28,0,0,0,0,0,0,13
68493,12/31/2024 0:00:00,21448,0,0,0,0,0,0,15728328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11602002,0,0,0,45648738,0,0,0,0,18318408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,540,0,0,0,0,0,0,7086
68494,12/31/2024 0:00:00,3827,0,0,0,0,0,0,60806622,0,0,0,0,0,0,0,154021621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9790919,249237341,0,0,0,0,24618179,0,55,0,0,0,0,0,0,0,17,0,55,55,0,0,0,38,0,55,1362,1510,0,0,0,0,0,0,1983
68495,12/31/2024 0:00:00,657,0,0,0,0,0,0,8145958,0,0,0,0,0,0,0,5793984,0,0,0,0,0,0,0,0,0,721232,0,0,0,0,659472,0,0,522343,15148261,0,0,0,0,26504,46,18,2,0,0,0,13,17,0,0,13,17,28,31,1,0,0,45,64,306,417,0,0,0,0,0,0,2726
68502,12/31/2024 0:00:00,3360,0,0,0,0,0,0,21313376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211591,0,0,0,0,4134422,0,0,0,52103919,0,0,0,0,26656121,13,52,5,0,0,0,8,0,0,0,8,0,8,0,52,0,0,57,65,787,2624,0,0,0,0,0,0,496
68503,12/31/2024 0:00:00,1108,0,0,0,0,0,0,29183155,0,0,0,0,0,0,0,38033240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504483,0,0,0,93229369,0,0,0,0,24508491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,880,0,0,0,0,0,0,581
68505,12/31/2024 0:00:00,11855,0,0,0,0,0,0,18056370,0,0,0,0,0,0,0,68777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7970650,0,0,0,109688057,0,0,0,0,14883928,53,1,0,0,0,0,11,1,37,0,53,1,54,0,0,5,0,0,54,1033,778,1,0,0,0,0,0,285
68508,12/31/2024 0:00:00,6724,0,0,0,0,0,0,150491,0,0,0,0,0,0,0,725624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66610,947936,0,0,0,0,5211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,51,0,0,0,0,0,0,50
68510,12/31/2024 0:00:00,737,0,0,0,0,0,0,30074232,0,0,0,0,0,0,0,920192,0,0,0,0,0,0,0,0,0,34991026,0,0,0,0,396,0,0,3591504,57490611,0,0,0,0,22904287,1103,14,0,0,0,0,167,3,48,9,611,13,624,288,1,154,1,508,1117,4262,1626,156,241,204,0,0,445,2433
68511,12/31/2024 0:00:00,1804,0,0,0,0,0,0,67600037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074209,0,0,3985875,76198514,0,0,0,0,2538393,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2088,983,1265,0,0,0,0,0,57
68513,12/31/2024 0:00:00,26376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10
68517,12/31/2024 0:00:00,10773,0,0,0,0,0,0,133995348,0,0,0,0,0,0,0,108001344,0,0,0,0,0,0,0,0,0,2661672,0,0,0,0,12163430,0,0,0,259492522,0,0,0,0,5332400,148,28,15,19,0,0,109,1,4,19,114,25,42,0,3,0,0,17,176,696,1669,0,0,0,0,0,0,5367
68524,12/31/2024 0:00:00,2550,0,0,0,0,0,0,2627749,0,0,0,0,0,0,0,3306692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249226,0,0,0,8757051,0,0,0,0,2573384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,88,109,0,0,0,0,0,316
68529,12/31/2024 0:00:00,26389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229786,0,0,0,0,229786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
68530,12/31/2024 0:00:00,5678,0,0,0,0,0,0,109537139,0,0,0,0,0,0,0,32886408,0,0,0,0,0,0,0,0,0,22740155,0,0,0,0,0,0,0,13327524,155751071,0,0,0,0,0,426,0,0,34,0,0,96,0,58,0,215,0,215,171,0,15,0,210,426,5456,2168,0,40,6,0,0,46,2905
68531,12/31/2024 0:00:00,8070,0,0,0,0,0,0,6178575,0,0,0,0,0,0,0,9106803,0,0,0,0,0,0,0,0,0,113778,0,0,0,0,932483,0,0,0,16442861,0,0,0,0,225000,0,12,0,0,0,0,0,0,0,11,0,12,12,0,0,0,0,0,12,438,276,12,0,0,0,0,0,595
68536,12/31/2024 0:00:00,8605,0,0,0,0,0,0,210599725,0,0,0,0,0,0,0,230724505,0,0,0,0,0,0,0,0,0,36396329,0,0,0,0,34197974,0,0,23098617,550868061,0,0,0,0,52247240,537,134,1,2,0,0,207,39,133,40,461,128,591,73,6,96,35,71,671,5895,8397,8,0,0,0,0,0,11472
68540,12/31/2024 0:00:00,9852,0,0,0,0,0,0,138616254,0,0,0,0,0,0,0,94430455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711700,0,0,0,247415848,0,0,0,0,12657439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,1037,0,0,0,0,0,0,92
68545,12/31/2024 0:00:00,12279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,27,0,0,0,0,0,0,127
68546,12/31/2024 0:00:00,13055,0,0,0,0,0,0,3677420,0,0,0,0,0,0,0,8430206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240400,0,0,0,12348026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,199,0,0,0,0,0,0,99
68547,12/31/2024 0:00:00,26401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
68549,12/31/2024 0:00:00,522,0,0,0,0,0,0,3061184,0,0,0,0,0,0,0,1430965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213835,5238306,0,0,0,0,532322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,55,0,0,0,0,0,0,18
68557,12/31/2024 0:00:00,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,1,0,0,0,3,1,4,0,0,0,0,26,30,26,0,0,2,26,1,0,29,62
68558,12/31/2024 0:00:00,4905,0,0,0,0,0,0,122309201,0,0,0,0,0,0,0,285858014,0,0,0,0,0,0,0,0,0,5858959,0,0,0,0,6421284,0,0,765538,450884854,0,0,0,0,35530817,206,35,0,18,0,0,58,0,80,34,146,34,180,42,1,7,0,61,241,2520,4037,7,0,0,0,0,0,1149
68559,12/31/2024 0:00:00,733,0,0,0,0,0,0,4193458,0,0,0,0,0,0,0,6521305,0,0,0,0,0,0,0,0,0,62500,0,0,0,0,7699923,0,0,544016,21617774,0,0,0,0,2659072,1,2,0,0,0,0,0,0,1,2,1,2,3,0,0,0,0,0,3,567,179,0,0,0,0,0,0,652
68560,12/31/2024 0:00:00,13681,0,0,0,0,0,0,96282518,0,0,0,0,0,0,0,13324460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4061763,0,0,171981,118061655,0,0,0,0,4220933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2332,0,0,0,0,0,0,59
68561,12/31/2024 0:00:00,25569,0,0,0,0,0,0,6681576,0,0,0,0,0,0,0,21536547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527646,0,0,0,34194269,0,0,0,0,5448500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,473,0,0,0,0,0,0,110
68562,12/31/2024 0:00:00,278,0,0,0,0,0,0,2238170,0,0,0,0,0,0,0,4377694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7408801,0,0,0,0,792937,0,35,0,0,0,0,0,17,0,13,0,35,35,0,0,0,4,0,35,224,81,3,0,0,0,0,0,71
68563,12/31/2024 0:00:00,1894,0,0,0,0,0,0,2623883,0,0,0,0,0,0,0,14450235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417708,0,0,0,19097935,0,0,0,0,1606109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,86,0,0,0,0,0,0,1655
68565,12/31/2024 0:00:00,3860,0,0,0,0,0,0,561783735,0,0,0,0,0,0,0,335015938,0,0,0,0,0,0,0,0,0,110890814,0,0,0,0,3483299,0,0,23793658,1054606000,0,0,0,0,130529370,863,1,1,549,0,0,72,0,59,0,203,1,204,110,0,12,0,660,864,5229,7745,0,0,0,0,0,0,2850
68567,12/31/2024 0:00:00,4904,0,0,0,0,0,0,2405883,0,0,0,0,0,0,0,8773155,0,0,0,0,0,0,0,0,0,8825919,0,0,0,0,4662770,0,0,6956,22242823,0,0,0,0,6394059,154,0,1,1,0,0,67,0,17,0,93,0,93,59,0,3,0,61,154,479,148,0,2,0,0,0,2,1834
68571,12/31/2024 0:00:00,6985,0,0,0,0,0,0,49120059,0,0,0,0,0,0,0,4490098,0,0,0,0,0,0,0,0,0,1850627,0,0,0,0,0,0,0,661497,57269846,0,0,0,0,2998192,39,13,0,0,0,0,24,0,14,13,38,13,51,1,0,0,0,1,52,596,2896,0,0,0,0,0,0,488
68572,12/31/2024 0:00:00,631,0,0,0,0,0,0,17649169,0,0,0,0,0,0,0,21143046,0,0,0,0,0,0,0,0,0,210000,0,0,0,0,2013203,0,0,0,48096086,0,0,0,0,7290668,55,20,1,3,0,0,17,5,7,11,28,20,48,21,0,2,1,27,75,1599,619,1,1,2,0,0,3,826
68574,12/31/2024 0:00:00,4589,0,0,0,0,0,0,105821950,0,0,0,0,0,0,0,194575235,0,0,0,0,0,0,0,0,0,96049762,0,0,0,0,10114337,0,0,13912895,332807586,0,0,0,0,8383169,477,13,1,8,0,0,71,0,100,3,395,13,408,73,0,205,8,82,490,5176,2385,1,0,0,0,0,0,2358
68575,12/31/2024 0:00:00,5056,0,0,0,0,0,0,38388431,0,0,0,0,0,0,0,70514561,0,0,0,0,0,0,0,0,0,30209039,0,0,0,0,4668977,0,0,6063033,144270490,0,0,0,0,24635488,606,19,9,70,0,0,71,1,108,13,227,19,246,300,0,31,1,379,625,1650,1808,43,1,0,0,0,1,3774
68576,12/31/2024 0:00:00,14230,0,0,0,0,0,0,104977816,0,0,0,0,0,0,0,218349644,0,0,0,0,0,0,0,0,0,290478,0,0,0,0,4246073,0,0,1768074,352217481,0,0,0,0,22875874,87,0,0,6,0,0,35,0,33,0,77,0,77,4,0,9,0,10,87,2116,2786,0,0,0,0,0,0,7345
68577,12/31/2024 0:00:00,5294,0,0,0,0,0,0,66703549,0,0,0,0,0,0,0,62774847,0,0,0,0,0,0,0,0,0,31062015,0,0,0,0,8699130,0,0,1368194,152764514,0,0,0,0,13218794,586,0,0,0,0,0,0,0,112,0,494,0,474,92,0,353,0,90,586,4058,1334,0,18,0,0,0,18,259
68579,12/31/2024 0:00:00,15012,0,0,0,0,0,0,919208282,0,0,0,0,0,0,0,1141288487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78703447,0,0,350000,2139550216,0,0,0,0,0,4,52,0,0,0,0,0,4,4,36,4,52,56,0,0,0,12,0,56,5893,13501,0,0,0,0,0,0,4808
68581,12/31/2024 0:00:00,3302,0,0,0,0,0,0,61010976,0,0,0,0,0,0,0,184589985,0,0,0,0,0,0,0,0,0,41043302,0,0,0,0,37961271,0,0,0,308808615,0,0,0,0,25246383,613,9,1,47,0,0,157,2,111,6,416,8,425,148,1,114,0,197,622,3226,1436,52,24,1,0,0,25,1049
68583,12/31/2024 0:00:00,18001,0,0,0,0,0,0,43554598,0,0,0,0,0,0,0,49167546,0,0,0,0,0,0,0,0,0,10605058,0,0,0,0,899638,0,0,25695299,153057780,0,0,0,0,33740699,265,9,6,11,0,0,35,0,53,9,165,9,254,82,0,13,0,99,274,1682,3765,62,17,1,0,0,18,1616
68584,12/31/2024 0:00:00,4463,0,0,0,0,0,0,1407267,0,0,0,0,0,0,0,5233698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109412,0,0,40584,8335911,0,0,0,0,1544950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,62,0,0,0,0,0,0,138
68586,12/31/2024 0:00:00,1093,0,0,0,0,0,0,4179496,0,0,0,0,0,0,0,4216387,0,0,0,0,0,0,0,0,0,457384,0,0,0,0,451836,0,0,0,12232589,0,0,0,0,3384870,66,0,35,0,0,0,5,0,10,0,15,0,15,16,0,0,0,52,66,734,6,0,0,0,0,0,0,517
68587,12/31/2024 0:00:00,23780,0,0,0,0,0,0,1369110,0,0,0,0,0,0,0,2897496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5627451,0,0,0,0,1360845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,121,0,0,0,0,0,0,151
68588,12/31/2024 0:00:00,21555,0,0,0,0,0,0,214681551,0,0,0,0,0,0,0,709461028,0,0,0,0,0,0,0,0,0,13441003,0,0,0,0,660334,0,0,155619,951916282,0,0,0,0,26957750,442,535,0,122,0,528,47,5,70,1,319,7,326,1,0,202,1,651,977,3906,5792,264,0,0,0,0,0,4447
68589,12/31/2024 0:00:00,15446,0,0,0,0,0,0,4083420,0,0,0,0,0,0,0,32858456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8858,0,0,0,41583482,0,0,0,0,4632748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,773,0,0,0,0,0,0,92
68595,12/31/2024 0:00:00,3439,0,0,0,0,0,0,38321450,0,0,0,0,0,0,0,43054436,0,0,0,0,0,0,0,0,0,29417119,0,0,0,0,4350810,0,0,0,108232152,0,0,0,0,22505456,438,104,0,16,0,0,33,0,199,23,374,23,480,40,81,48,0,191,542,2379,1577,102,69,8,0,0,77,3741
68596,12/31/2024 0:00:00,6776,0,0,0,0,0,0,622080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181741,0,0,0,0,636438,0,0,48457,3799111,0,0,0,0,2492136,2,53,0,0,0,0,0,5,0,36,2,53,55,0,0,2,7,0,55,189,65,0,0,0,0,0,0,104
68597,12/31/2024 0:00:00,23046,0,0,0,0,0,0,608483,0,0,0,0,0,0,0,40422684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375816,0,0,0,51003564,0,0,0,0,9596581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,150,0,0,0,0,0,0,394
68598,12/31/2024 0:00:00,21527,0,0,0,0,0,0,192709300,0,0,0,0,0,0,0,410734879,0,0,0,0,0,0,0,0,0,18546131,0,0,0,0,26369382,0,0,418157,657245662,0,0,0,0,27013944,346,2,23,20,0,0,68,1,45,1,178,2,180,103,0,18,0,168,348,5152,5715,16,42,22,0,0,64,3495
68599,12/31/2024 0:00:00,24033,0,0,0,0,0,0,9456509,0,0,0,0,0,0,0,61969310,0,0,0,0,0,0,0,0,0,556946,0,0,0,0,0,0,0,9742855,84530975,0,0,0,0,3362301,80,187,0,0,0,0,21,21,3,137,80,187,207,0,0,54,24,0,267,518,507,1,0,0,0,0,0,2092
68600,12/31/2024 0:00:00,13208,0,0,0,0,0,0,328070365,0,0,0,0,0,0,0,470655902,0,0,0,0,0,0,0,0,0,119665479,0,0,0,0,22099508,0,0,144359162,970745266,0,0,0,0,5560329,2203,6,1,1022,0,0,327,3,583,3,1027,6,1033,141,0,60,0,1176,2209,8410,9085,52,24,12,0,0,36,4884
68601,12/31/2024 0:00:00,14475,0,0,0,0,0,0,540875154,0,0,0,0,0,0,0,946533678,0,0,0,0,0,0,0,0,0,141514985,0,0,0,0,119491098,0,0,15846353,1916319973,0,0,0,0,293573690,702,38,4,68,0,0,135,1,247,30,467,38,505,163,0,73,6,239,740,14500,7661,4,1,0,0,0,1,4959
68602,12/31/2024 0:00:00,11023,0,0,0,0,0,0,4429097,0,0,0,0,0,0,0,6723492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201255,0,0,0,17604960,0,0,0,0,6251116,12,6,0,0,0,0,0,0,0,6,0,6,6,12,0,0,0,12,18,154,180,24,0,0,0,0,0,292
68603,12/31/2024 0:00:00,26429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
68604,12/31/2024 0:00:00,16291,0,0,0,0,0,0,35363067,0,0,0,0,0,0,0,37036698,0,0,0,0,0,0,0,0,0,189798730,0,0,0,0,3597221,0,0,4695003,80691989,0,0,0,0,0,3690,25,4,391,0,0,273,1,441,5,1370,24,1394,997,1,64,6,2321,3715,1619,1466,108,546,928,0,0,1474,11322
68605,12/31/2024 0:00:00,13039,0,0,0,0,0,0,211836,0,0,0,0,0,0,0,60545363,0,0,0,0,0,0,0,0,0,57000,0,0,0,0,30568261,0,0,40355,148506785,0,0,0,0,57140970,41,0,0,0,0,0,11,0,16,0,27,0,27,14,0,0,0,14,41,1850,932,0,0,0,0,0,0,1301
68606,12/31/2024 0:00:00,8824,0,0,0,0,0,0,6176229,0,0,0,0,0,0,0,5844867,0,0,0,0,0,0,0,0,0,130000,0,0,0,0,5152434,0,0,0,17451503,0,0,0,0,277973,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,230,569,0,0,0,0,0,0,376
68607,12/31/2024 0:00:00,6149,0,0,0,0,0,0,222628742,0,0,0,0,0,0,0,220275978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509330228,0,0,0,0,66425508,43,6,0,0,0,0,2,0,17,4,19,5,23,24,1,0,1,25,49,2743,6567,0,0,0,0,0,0,5450
68608,12/31/2024 0:00:00,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79853060,0,0,0,0,0,0,0,0,0,792425,0,0,0,0,35493,0,0,0,98479325,0,0,0,0,18590772,85,4,0,0,0,0,13,3,35,0,58,3,61,27,1,9,0,28,89,1332,580,0,0,0,0,0,0,1310
68609,12/31/2024 0:00:00,2078,0,0,0,0,0,0,18031449,0,0,0,0,0,0,0,32547675,0,0,0,0,0,0,0,0,0,539125,0,0,0,0,0,0,0,597584,55831404,0,0,0,0,4654696,9,22,0,0,0,0,3,3,2,6,9,22,31,0,0,4,12,0,31,524,361,0,0,0,0,0,0,830
68613,12/31/2024 0:00:00,2943,0,0,0,0,0,0,11141851,0,0,0,0,0,0,0,104994607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16759574,0,0,404000,172820263,0,0,0,0,39520231,90,2,0,0,0,0,19,0,71,2,90,2,92,0,0,0,0,0,92,833,572,0,0,0,0,0,0,565
68615,12/31/2024 0:00:00,4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17917,0,0,0,0,0,0,0,0,0,8993422,0,0,0,0,0,0,0,42787471,136813028,0,0,0,0,94007640,235,0,1,2,0,0,68,0,58,0,205,0,205,27,0,57,0,30,235,10848,276,33,2,0,0,0,2,4051
68616,12/31/2024 0:00:00,17429,0,0,0,0,0,0,18400809,0,0,0,0,0,0,0,25865896,0,0,0,0,0,0,0,0,0,429008,0,0,0,0,1346179,0,0,0,47408984,0,0,0,0,1796100,26,5,0,3,0,0,6,1,7,3,20,5,25,3,0,7,1,6,31,330,698,0,0,0,0,0,0,2006
68617,12/31/2024 0:00:00,8703,0,0,0,0,0,0,599738,0,0,0,0,0,0,0,4190491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5345719,0,0,0,0,555490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,163,0,0,0,0,0,0,277
68620,12/31/2024 0:00:00,13788,0,0,0,0,0,0,7233601,0,0,0,0,0,0,0,4876397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767456,0,0,19478,13531998,0,0,0,0,635066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,348,0,0,0,0,0,0,29
68622,12/31/2024 0:00:00,6398,0,0,0,0,0,0,1993525,0,0,0,0,0,0,0,3474061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670777,0,0,0,7338923,0,0,0,0,1200560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,97,0,0,0,0,0,0,72
68623,12/31/2024 0:00:00,1919,0,0,0,0,0,0,4268041,0,0,0,0,0,0,0,28995042,0,0,0,0,0,0,0,0,0,102045,0,0,0,0,0,0,0,2207037,40648065,0,0,0,0,5177945,91,6,0,6,0,0,12,0,22,4,44,4,48,37,2,4,0,49,97,717,419,0,6,4,0,0,10,2250
68628,12/31/2024 0:00:00,3444,0,0,0,0,0,0,30239111,0,0,0,0,0,0,0,9667290,0,0,0,0,0,0,0,0,0,29072080,0,0,0,0,965556,0,0,23668719,96386035,0,0,0,0,31845359,391,20,110,23,0,0,53,3,67,11,140,20,160,118,0,11,3,251,411,1469,1837,92,0,0,0,0,0,1897
68629,12/31/2024 0:00:00,2590,0,0,0,0,0,0,16995698,0,0,0,0,0,0,0,20830571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30969,0,0,0,42096404,0,0,0,0,4239166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,860,0,0,0,0,0,0,537
68631,12/31/2024 0:00:00,3326,0,0,0,0,0,0,318988884,0,0,0,0,0,0,0,141893277,0,0,0,0,0,0,0,0,0,3122531,0,0,0,0,452438,0,0,976271,509747720,0,0,0,0,47436850,146,1496,0,11,1478,0,47,0,49,18,114,18,132,20,0,5,0,1511,1642,2687,4527,2,0,1,0,0,1,1997
68632,12/31/2024 0:00:00,520,0,0,0,0,0,0,6588379,0,0,0,0,0,0,0,114230901,0,0,0,0,0,0,0,0,0,4597052,0,0,0,0,308358,0,0,12750265,173236454,0,0,0,0,39358551,60,282,1,0,0,0,20,46,15,156,52,279,331,7,3,13,65,13,342,1932,834,3,0,0,0,0,0,2050
68638,12/31/2024 0:00:00,8022,0,0,0,0,0,0,21177261,0,0,0,0,0,0,0,22130471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356382,52197741,0,0,0,0,7533627,4,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,4,314,729,0,0,0,0,0,0,1191
68639,12/31/2024 0:00:00,5046,0,0,0,0,0,0,19669975,0,0,0,0,0,0,0,17516284,0,0,0,0,0,0,0,0,0,1687485,0,0,0,0,0,0,0,1698494,38884753,0,0,0,0,0,42,3,0,0,0,0,15,2,3,0,23,3,26,19,0,1,0,19,45,447,589,1,0,0,0,0,0,405
68641,12/31/2024 0:00:00,3329,0,0,0,0,0,0,4192869,0,0,0,0,0,0,0,45082518,0,0,0,0,0,0,0,0,0,5668431,0,0,0,0,0,0,0,0,59312469,0,0,0,0,10037082,35,277,0,0,0,0,3,50,20,150,27,275,302,8,2,4,54,12,312,475,538,6,0,0,0,0,0,1263
68643,12/31/2024 0:00:00,243,0,0,0,0,0,0,1547752,0,0,0,0,0,0,0,72746557,0,0,0,0,0,0,0,0,0,2922221,0,0,0,0,0,0,0,13398459,102246615,0,0,0,0,14553847,265,1,8,50,0,0,34,0,38,0,136,1,128,71,0,64,1,106,266,2035,91,0,0,0,0,0,0,2978
68645,12/31/2024 0:00:00,13171,0,0,0,0,0,0,429194598,0,0,0,0,0,0,0,2403352652,0,0,0,0,0,0,0,0,0,51653065,0,0,0,0,154962970,0,0,616372,4003333662,0,0,0,0,1015207070,649,8,9,35,0,0,109,0,47,6,169,8,177,436,0,5,2,480,657,30204,15629,15,0,0,0,0,0,31061
68646,12/31/2024 0:00:00,3815,0,0,0,0,0,0,22386386,0,0,0,0,0,0,0,86343477,0,0,0,0,0,0,0,0,0,6349585,0,0,0,0,745040,0,0,11547945,136849077,0,0,0,0,15826229,323,115,1,5,0,0,136,30,76,58,255,114,369,62,1,33,19,69,438,2233,1602,19,0,0,0,0,0,9548
68647,12/31/2024 0:00:00,8755,0,0,0,0,0,0,4653100,0,0,0,0,0,0,0,18196875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30089,27513440,0,0,0,0,4633376,6,0,0,0,0,0,3,0,1,0,4,0,4,2,0,0,0,2,6,971,275,0,0,0,0,0,0,1436
